CPI Value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,
237.0,Jul-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$10.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.25,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Aug-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$10.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.25,$7.50,$8.15,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Sep-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$10.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.25,$7.50,$8.15,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Oct-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$10.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.25,$7.50,$8.15,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Nov-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$10.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.25,$7.50,$8.15,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Dec-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$10.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.25,$7.50,$8.15,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
240.0,Jan-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$10.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.25,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.25,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Feb-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$10.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.25,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.25,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Mar-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$10.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.25,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.25,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Apr-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$10.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.25,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.25,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,May-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$10.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.25,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.25,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Jun-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$10.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.25,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.25,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Jul-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$11.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.75,$7.50,$8.50,$9.00,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.75,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Aug-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$11.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.75,$7.50,$8.50,$9.50,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.75,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Sep-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$11.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.75,$7.50,$8.50,$9.50,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.75,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Oct-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$11.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.75,$7.50,$8.50,$9.50,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.75,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Nov-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$11.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.75,$7.50,$8.50,$9.50,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.75,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
240.0,Dec-16,$7.25,$9.75,$7.25,$8.00,$8.05,$10.00,$8.31,$9.60,$11.50,$8.25,$8.05,$7.25,$8.50,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$10.00,$8.75,$7.50,$8.50,$9.50,$7.65,$7.25,$8.05,$7.25,$7.25,$9.00,$7.25,$8.38,$7.50,$8.25,$9.00,$8.10,$7.25,$9.75,$7.25,$9.60,$7.25,$8.55,$7.25,$7.25,$7.25,$7.25,$9.60,$9.47,$7.25,$8.75,$7.25,
245.1,Jan-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$11.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$8.75,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$9.75,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Feb-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$11.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$8.75,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$9.75,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Mar-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$11.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$8.75,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$9.75,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Apr-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$11.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$8.75,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$9.75,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,May-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$11.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$8.75,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$9.75,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Jun-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$11.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$8.75,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$9.75,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Jul-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$12.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$10.25,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Aug-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$12.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$10.25,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Sep-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$12.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$10.25,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Oct-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$12.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$8.00,$8.25,$9.70,$8.15,$7.25,$10.25,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Nov-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$12.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$10.25,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
245.1,Dec-17,$7.25,$9.80,$7.25,$8.50,$10.00,$10.50,$9.30,$10.10,$12.50,$8.25,$8.10,$7.25,$9.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$9.00,$8.90,$9.50,$7.70,$7.25,$8.15,$7.25,$7.25,$9.00,$7.25,$8.44,$7.50,$8.25,$9.70,$8.15,$7.25,$10.25,$7.25,$9.60,$7.25,$8.65,$7.25,$7.25,$7.25,$7.25,$10.00,$11.00,$7.25,$8.75,$7.25,
251.1,Jan-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$12.50,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.25,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Feb-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$12.50,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.25,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Mar-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$12.50,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.25,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Apr-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$12.50,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.25,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,May-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$12.50,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.25,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Jun-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$12.50,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$9.25,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.25,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Jul-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$13.25,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$10.10,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.75,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Aug-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$13.25,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$10.10,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.75,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Sep-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$13.25,$8.25,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$10.10,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.75,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Oct-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$13.25,$8.75,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$10.10,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.75,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Nov-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$13.25,$8.75,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$10.10,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.75,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
251.1,Dec-18,$7.25,$9.84,$7.25,$8.50,$10.50,$11.00,$10.20,$10.10,$13.25,$8.75,$8.25,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$11.00,$10.10,$10.00,$9.25,$9.65,$7.85,$7.25,$8.30,$7.25,$7.25,$9.00,$7.25,$8.60,$7.50,$8.25,$10.40,$8.30,$7.25,$10.75,$7.25,$10.10,$7.25,$8.85,$7.25,$7.25,$7.25,$7.25,$10.50,$11.50,$7.25,$8.75,$7.25,
255.7,Jan-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$13.25,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$8.85,$7.50,$8.25,$11.10,$8.55,$7.25,$10.75,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Feb-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$13.25,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$8.85,$7.50,$8.25,$11.10,$8.55,$7.25,$10.75,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Mar-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$13.25,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$8.85,$7.50,$8.25,$11.10,$8.55,$7.25,$10.75,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Apr-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$13.25,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$8.85,$7.50,$8.25,$11.10,$8.55,$7.25,$10.75,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,May-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$13.25,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$8.85,$7.50,$8.25,$11.10,$8.55,$7.25,$10.75,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Jun-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$13.25,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$8.85,$7.50,$8.25,$11.10,$8.55,$7.25,$10.75,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Jul-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$14.00,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$10.00,$7.50,$8.25,$11.10,$8.55,$7.25,$11.25,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Aug-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$14.00,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$10.00,$7.50,$8.25,$11.10,$8.55,$7.25,$11.25,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
255.7,Sep-19,$7.25,$9.89,$7.25,$9.25,$11.00,$12.00,$11.10,$10.10,$14.00,$8.75,$8.46,$7.25,$10.10,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$12.00,$10.10,$11.00,$9.45,$9.86,$8.60,$7.25,$8.50,$7.25,$7.25,$9.00,$7.25,$10.00,$7.50,$8.25,$11.10,$8.55,$7.25,$11.25,$7.25,$10.50,$7.25,$9.10,$7.25,$7.25,$7.25,$7.25,$10.77,$12.00,$7.25,$8.75,$7.25,
